id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
"21876200","2014-02-19 09:29:50","9","8909","Python / Pandas : How many levels in a dataframe index?","1","1","1","knightofni","1238","Rutger Kassies","33797"
"22681615","2014-03-27 08:09:55","3","10077","Can't export pandas dataframe to excel / encoding","1","1","2","knightofni","1238","Jeff","88337"
"22839990","2014-04-03 13:56:54","0","2876","Group Pandas DataFrame by row name","1","0","","Gyan Veda","2625","TomAugspurger","18032"
"22917108","2014-04-07 15:46:28","3","6470","Appending row to Pandas DataFrame adds 0 column","2","0","2","Gyan Veda","2625","Paul","4336"
"23111990","2014-04-16 14:12:55","39","30943","Pandas DataFrame stored list as string: How to convert back to list?","7","7","14","Gyan Veda","2625","Alex Thornton","15177"
"19670571","2013-10-29 22:44:01","2","373","Calculating Integrated Values using Data from CSV","0","3","","Rodante","11","",""
"19683026","2013-10-30 13:03:48","-1","2649","Why is this syntax not working in Python?","5","6","","dsauce","309","",""
"20555996","2013-12-12 22:58:02","2","727","Can't Select A Cell In Pandas","2","0","","Anton","1827","",""
"23014027","2014-04-11 13:29:32","2","4174","Printing Pandas Columns With Unicode Characters","1","0","","Anton","1827","",""
"19688968","2013-10-30 16:48:44","2","266","Python Pandas indexing","1","3","","AsianYayaToure","83","EdChum","211433"
"19697235","2013-10-31 02:09:55","1","58","Pandas Return Only Repeated Results","3","0","","TristanMatthews","886","Roman Pekar","77738"
"19967744","2013-11-14 01:20:46","1","163","Updating values in a DataFrame","1","2","","TristanMatthews","886","beroe","8037"
"20015617","2013-11-16 06:43:39","2","1257","Python Pandas isin return index","1","1","","TristanMatthews","886","Andy Hayden","218111"
"20062470","2013-11-19 03:17:24","1","600","Pandas CSV file with occasional extra columns in the middle","1","0","","TristanMatthews","886","DSM","234989"
"20062684","2013-11-19 03:38:13","5","23618","Pandas OR statement ending in series contains","2","2","0","TristanMatthews","886","HYRY","71257"
"20129598","2013-11-21 18:55:50","3","902","Pandas groupby apply function that combines some groups but not others","1","1","","TristanMatthews","886","Dan Allan","23313"
"20506531","2013-12-10 22:18:19","1","1046","Pandas Time Series and groupby","1","9","","TristanMatthews","886","",""
"20171000","2013-11-24 04:15:53","1","603","Pandas DataFrame Column rename error.... am I'm being silly?","0","4","","TristanMatthews","886","",""
"20863323","2013-12-31 21:21:42","3","5067","Python Pandas working with dataframes in functions","1","0","","TristanMatthews","886","unutbu","601449"
"21033720","2014-01-09 23:58:04","31","31295","Python Pandas Histogram Log Scale","3","0","13","TristanMatthews","886","Paul H","36143"
"21034367","2014-01-10 00:58:59","1","336","Python Pandas groupby closely spaced events","1","0","","TristanMatthews","886","HYRY","71257"
"22787209","2014-04-01 13:22:11","46","24838","How to have clusters of stacked bars with python (Pandas)","7","0","21","jrjc","12242","jrjc","12242"
"23071352","2014-04-14 22:12:33","1","1230","Storing Numpy or Pandas Data in Mongodb","1","3","","TristanMatthews","886","",""
"22687620","2014-03-27 12:26:21","1","369","pandas sparse data frame value_counts not working","1","2","","bdanalytics","25","Jeff","88337"
"22594923","2014-03-23 18:10:20","3","10345","Pandas to sum and group by date index","2","0","","eh2deni","34","",""
"20631110","2013-12-17 10:02:12","2","832","Working with dates in pandas","1","0","","Anastasia","384","alko","32837"
"19782368","2013-11-05 05:20:47","1","327","Can't import pandas (python) on Mac OS X","0","3","","fanessa1014","6","",""
"19802218","2013-11-06 01:10:06","2","284","Does pandas have equivalents to R's 'with()' and 'within()' functions?","1","0","","ScottYoung","40","Jeff Tratner","10419"
"21202652","2014-01-18 10:07:57","11","13785","Getting all rows with NaN value","2","2","","MJP","1351","Nipun Batra","6665"
"21291259","2014-01-22 18:42:15","185","367878","Convert floats to ints in Pandas?","9","2","50","MJP","1351","EdChum","211433"
"21317384","2014-01-23 19:16:45","30","47399","Pandas/Python: How to concatenate two dataframes without duplicates?","3","5","14","MJP","1351","Ryan G","4803"
"21287581","2014-01-22 15:49:33","1","194","Is it possible to specify more than one column for the merge in pandas (python)?","1","6","","MJP","1351","chucklukowski","1275"
"21217108","2014-01-19 13:05:02","1","68","python datapanda: getting values from rows into list","1","0","","MJP","1351","Kobi K","5367"
"19827641","2013-11-07 03:45:56","2","2792","how to append every row of pandas dataframe to every row of another dataframe","1","0","1","user2963165","11","",""
"20651820","2013-12-18 07:14:56","0","544","why does pandas not print entire column.values to csv","1","7","","user2963701","1","",""
"21004376","2014-01-08 19:06:27","2","1446","Import excel time into Pandas with decimal seconds","1","2","","Adam","387","",""
"19847930","2013-11-07 22:23:37","6","668","Faster alternative to Series.add function in pandas","3","1","","amball","217","HYRY","71257"
"23151246","2014-04-18 09:26:44","27","77607","iterrows pandas get next rows value","5","0","15","Ayrat","513","alisdt","364"
"21752399","2014-02-13 11:06:20","49","54516","Pandas dataframe total row","9","1","10","Daniel","3763","jmz","2930"
"22650833","2014-03-26 03:17:42","64","51030","Pandas groupby cumulative sum","5","1","14","kc2819","328","",""
"23188820","2014-04-20 23:42:36","0","5539","panda get_data_yahoo panel data form","1","0","","user2975269","3","",""
"19905246","2013-11-11 11:29:30","0","311","""Parallel"" indexing in pandas (not hierarchical)","1","3","","cmeeren","1710","",""
"19920497","2013-11-12 03:48:07","1","110","Extracting metadata from comment fields using pandas","1","0","","David Waterworth","744","TomAugspurger","18032"
"19920538","2013-11-12 03:52:04","0","2844","Difficulty using Diff on pandas date time series","3","1","1","MJS","55","asiviero","1110"
"19945091","2013-11-13 04:07:18","1","2585","Looping a merge for a amount of csv files using pandas","1","4","1","waughsh","8","Roman Pekar","77738"
"21188504","2014-01-17 14:40:38","4","7435","python pandas: apply a function with arguments to a series. Update","1","0","2","user2988577","1095","TomAugspurger","18032"
"21168405","2014-01-16 17:13:48","1","32","Colletting element from different DataFrames into arrays","1","0","","user2988577","1095","unutbu","601449"
"21261252","2014-01-21 14:43:43","2","1494","Apply numpy functions to pandas DataFrame","0","3","","user2988577","1095","",""
"21264291","2014-01-21 16:52:53","1","1395","Counting consecutive events on pandas dataframe by their index","1","0","","user2988577","1095","scott","2087"
"21316930","2014-01-23 18:52:51","2","56","Change values over specific indexes in DataFrame","2","0","","user2988577","1095","Andy Hayden","218111"
"21310334","2014-01-23 14:01:59","1","458","Groupby consecutive elements in pandas series with same key","1","0","","user2988577","1095","",""
"21441850","2014-01-29 20:23:42","0","690","Apply function to pandas Series with argument (which varies for every element)","1","5","","user2988577","1095","BrenBarn","176765"
"21415661","2014-01-28 20:04:04","116","131137","Logical operators for boolean indexing in Pandas","3","3","51","user2988577","1095","unutbu","601449"
"22519474","2014-03-19 22:26:24","0","497","Apply method of DataFrame vs List Comprehension","1","0","","user2988577","1095","",""
"22967721","2014-04-09 15:47:51","1","89","Quite pythonic but not convincing as pandas style","2","5","","user2988577","1095","",""
"23071918","2014-04-14 23:06:32","3","4261","percentage of sum in dataframe pandas","1","0","1","itjcms18","991","Marius","38799"
"22339758","2014-03-12 00:46:37","8","7606","percentile rank in pandas in groups","1","0","5","itjcms18","991","Andy Hayden","218111"
"22888434","2014-04-06 00:05:37","3","1488","pandas count values in each column of a dataframe","1","0","","itjcms18","991","",""
"22648135","2014-03-25 23:01:17","0","1635","vlookup with a condiition in pandas","1","2","","itjcms18","991","",""
"21654635","2014-02-09 02:51:57","73","116305","Scatter plots in Pandas/Pyplot: How to plot by category","7","0","37","user2989613","416","Joe Kington","198545"
"20799732","2013-12-27 11:16:38","1","1272","Calculating a cumulative deviation from mean monthly value in pandas series","1","4","","user2989613","416","Dan Allan","23313"
"19964747","2013-11-13 21:28:39","2","900","Pandas index value relating to a threshold exceedance","1","0","","user2989613","416","unutbu","601449"
"20277886","2013-11-29 03:28:09","2","598","Manipulating csv files from long format using numpy or pandas","1","6","","user2989613","416","cyborg","8222"
"23150420","2014-04-18 08:32:34","0","308","Why frequencies in goProfiles are not the same with a sliced dataframe?","0","2","","arnome","1","",""
"20473271","2013-12-09 14:37:46","1","156","Importing multilevel indexed cvs data with pandas 0.13","1","1","","Artturi Björk","1128","Jeff","88337"
"20517650","2013-12-11 11:16:13","19","42357","How to delete the last column of data of a pandas dataframe","7","0","6","Artturi Björk","1128","EdChum","211433"
"20396341","2013-12-05 09:37:17","1","169","Importing CSV files with multi-indexed columns with pandas","0","5","1","Artturi Björk","1128","",""
"21988196","2014-02-24 12:44:55","22","20657","Legend only shows one label when plotting with pandas","3","0","7","Artturi Björk","1128","Rutger Kassies","33797"
"20020731","2013-11-16 16:20:50","1","3142","Calculating rolling_std on 4 columns in python pandas to calculate a Bollinger Band?","1","0","","user2999716","6","",""
"20232867","2013-11-27 02:35:07","1","5533","How to solve TypeError: 'numpy.ndarray' object is not callable on Python","1","1","","user3001937","571","",""
"21011571","2014-01-09 04:25:17","2","3341","Filtering CSV data using Python/numpy","3","0","2","user3001937","571","",""
"20039675","2013-11-18 03:38:59","2","4281","Suppress or remove columns named 'index' from Pandas dataframe","2","7","1","Shiven","18","",""
"22750228","2014-03-30 21:40:22","7","4958","Pytables/Pandas : Combining (reading?) mutliple HDF5 stores split by rows","1","2","5","Hussain Sultan","105","Jeff","88337"
"20063045","2013-11-19 04:11:20","2","218","Python Multiprocessing Exception Handling Data Chunking","0","2","","Steve O'Neill","23","",""
"20077651","2013-11-19 17:07:59","0","3279","Python Pandas sum up values from different columns","1","3","1","user3009782","21","",""
"20643278","2013-12-17 19:45:08","4","149","python pandas selecting values based on age","1","0","","user3009782","21","",""
"20766278","2013-12-24 20:08:05","1","8162","python pandas print element of dataframe","2","0","","Barry Andersen","182","",""
"20548648","2013-12-12 16:20:25","1","129","failed to find min in datetime64 with skipna","2","0","","user3013706","151","",""
"20099893","2013-11-20 15:23:28","1","4137","python group by two columns, extract first element by one index","1","2","","user3013706","151","ely","44893"
"22161776","2014-03-04 02:38:37","2","742","Why dataframe.values is very slow","1","0","","user3377229","11","",""
"20153307","2013-11-22 19:49:13","1","376","apply a function to a groupby function","2","2","","user3013706","151","unutbu","601449"
"20147178","2013-11-22 14:23:50","0","7868","When apply a function to a list, it occurs ""TypeError: 'Int64Index' object is not callable""","1","1","","user3013706","151","alko","32837"
"20108140","2013-11-20 22:12:42","5","169","how to use groupby to avoid loop in python","2","6","0","user3013706","151","alko","32837"
"23163508","2014-04-18 22:43:50","0","56","Call the name of a data frame rather than its content (Pandas)","1","0","","user3018611","1","",""
"21964990","2014-02-23 06:27:03","2","251","Finding frequent users in pandas dataframe","2","0","","Qbite","104","Andy Hayden","218111"
"20149544","2013-11-22 16:18:37","1","93","Python: indexing pandas series by datetime","1","1","","user3018865","8","Andy Hayden","218111"
"20712811","2013-12-20 22:18:44","0","1294","Plotting date in Pandas independent of year","1","2","","mrdst","30","HYRY","71257"
"22173872","2014-03-04 13:54:00","11","9166","Fastest way to load numeric data into python/pandas/numpy array from MySQL","2","2","9","Fermion Portal","616","Fermion Portal","616"
"21638727","2014-02-07 22:11:38","2","704","Marking Event Points on a Pandas plot","1","4","","mrdst","30","",""
"20480774","2013-12-09 21:05:28","0","1264","Applying a user defined function to each subgroup of Group By in Pandas","1","5","","mrdst","30","",""
"20153039","2013-11-22 19:31:43","12","7778","Converting tuples to multiple indices in a Pandas Dataframe","1","0","6","Twain","65","Roman Pekar","77738"
"20165380","2013-11-23 17:16:04","1","876","Compatibility with matplotlib, python and pandas on RHEL6","1","4","","user3025419","11","",""
"20201313","2013-11-25 19:14:48","1","102","How to fill a line graph when automating the plot froma data frame","1","0","","user3025419","11","",""
"20199272","2013-11-25 17:22:40","0","237","fill dataframe multiprocessing","0","2","","anvelascos","1","",""
"21260179","2014-01-21 13:55:53","0","1385","Python pandas concat intersect","2","0","1","canufeel","558","",""
"22889425","2014-04-06 02:49:40","3","3070","replacing pandas dataframe variable values with a numpy array","1","2","1","panterasBox","550","BrenBarn","176765"
"20253971","2013-11-27 22:04:42","1","1546","Pandas and HDF5 aggregate performance","1","2","","user3043451","6","",""
"20255779","2013-11-28 00:39:48","3","210","What is best way to find first half of True's in boolean numpy array?","1","0","","CptanPanic","194","Daniel","14202"
"20277576","2013-11-29 02:45:08","3","1025","How to plot Time Series using matplotlib Python","1","0","","user3047512","44","bmu","24487"
"22533454","2014-03-20 12:44:20","1","324","recoding data in python pandas","1","2","","user3047520","25","ddevaz","2008"
"20712801","2013-12-20 22:17:34","0","166","Python where's the data","1","4","","confused","565","",""
"20646431","2013-12-17 23:01:06","0","182","Python: Is pandas the right thing to use?","2","1","","confused","565","",""
"20692140","2013-12-19 21:35:12","2","267","Python pandas find starting/ending row and rounding numbers","1","1","","confused","565","",""
"20298335","2013-11-30 08:49:45","1","461","How to load a numpy condensed matrix into a pandas DataFrame","0","3","1","lthiberiol","11","",""
"20306049","2013-11-30 21:48:38","3","4049","Pandas sort on Date in DataFrame not sorting properly","0","2","2","Brian","26","",""
"20363777","2013-12-03 23:22:23","3","454","Multi-indexed pandas dataframe subset assignment","1","0","","user3053186","19","",""
"21008845","2014-01-08 23:32:41","0","309","how to add pandas Timestamp to sqlite3?","1","0","","user3053186","19","",""
"20351099","2013-12-03 12:23:04","1","153","Why does function behavior used within pandas apply change?","1","1","","user3055017","27","Woody Pride","7085"
"20402430","2013-12-05 14:20:33","1","2900","How to make pandas read_csv distinguish strings based on quoting","1","0","1","user3055017","27","",""
"20316920","2013-12-01 20:32:50","1","956","How to force pandas read_csv to distinguish betwen nan and empty string","1","0","","user3055017","27","",""
"21701903","2014-02-11 12:30:44","3","1420","Python Pandas groupby and returning result to original Pandas Data Frame","1","0","","user3055920","196","jmz","2930"
"21462876","2014-01-30 17:06:04","2","2007","Pandas Date Format Does not convert date","2","0","","user3055920","196","danodonovan","14359"
"21554525","2014-02-04 13:57:54","4","3248","Pandas: Unstacking One Column of a DataFrame","1","0","1","user3055920","196","jmz","2930"
"21869371","2014-02-19 01:49:22","1","2733","Pandas DataFrame Index by Month?","1","2","","user3055920","196","",""
"21798829","2014-02-15 14:29:54","4","1307","Pandas groupby year object plotting it year over year","1","0","2","user3055920","196","TomAugspurger","18032"
"22311139","2014-03-10 20:58:00","16","10126","Matplotlib Bar Chart choose color if value is positive vs value is negative","2","0","5","user3055920","196","TomAugspurger","18032"
"20345932","2013-12-03 08:13:15","1","1251","python pandas aggregating non numeric types","1","5","","user3058134","11","",""
"21342831","2014-01-24 21:30:13","4","1096","Simple one-vector input arrays seen as incompatible by scikit","1","0","1","user3062149","1657","wflynny","12903"
"20512496","2013-12-11 06:55:13","2","147","Overly complex expression to calculate the change in a Pandas series","1","2","","Maximilian","2268","alko","32837"
"21240021","2014-01-20 17:07:31","1","163","How to count number of unique strings in two columns?","3","0","","tobip","310","TomAugspurger","18032"
"21462394","2014-01-30 16:44:54","0","63","Iterating over DataFrames","1","0","","tobip","310","",""
"21412280","2014-01-28 17:14:18","0","52","Iterating over frames for dropping columns","1","0","","tobip","310","DSM","234989"
"20399281","2013-12-05 11:51:42","2","1293","Pivot table using Python Pandas, unit price an sum","1","0","","Herve Meftah","16","",""
"20423974","2013-12-06 12:29:35","3","202","Cartesian product of more than two DataFrames that contain duplicate indices","1","3","2","Jeroen Janssens","128","Guillaume Jacquenot","6388"
"20453207","2013-12-08 12:07:42","3","549","How to use the return value from pandas.DataFrame.boxplot?","1","0","0","Saff","112","TomAugspurger","18032"
"22779516","2014-04-01 07:34:59","5","4612","unstack multiindex dataframe to flat data frame in pandas","2","1","3","fgs","37","fin","136"
"20474118","2013-12-09 15:20:21","0","1389","using pyplot subplots with pandas lag_plot","2","0","","Computarch","24","David Zwicker","16625"
"20526414","2013-12-11 17:51:37","26","44463","Relative Strength Index in python pandas","8","1","16","user3084006","1694","behzad.nouri","45694"
"20574257","2013-12-13 19:15:32","38","26664","Constructing a co-occurrence matrix in python pandas","4","0","18","user3084006","1694","alko","32837"
"20545613","2013-12-12 14:02:22","5","1497","Transforming Pandas Dataframe","2","0","2","user3084006","1694","Rutger Kassies","33797"
"20557550","2013-12-13 01:27:26","5","6817","best way to implement Apriori in python pandas","1","8","2","user3084006","1694","DSM","234989"
"20995196","2014-01-08 12:06:24","55","145589","Python Pandas counting and summing specific conditions","3","0","28","user3084006","1694","Jimmy C","3511"
"21281171","2014-01-22 11:05:44","1","119","Python Pandas writing to excel without bolding and boarders","1","0","","user3084006","1694","",""
"21308112","2014-01-23 12:25:54","2","1086","Python iterating through pandas more efficiently without for loop","2","0","","user3084006","1694","Jeff","88337"
"22600090","2014-03-24 02:28:20","2","1918","How to select multiple columns based on their names in python?","1","10","1","Zhen Sun","445","joris","75521"
"22677757","2014-03-27 03:35:34","0","1348","Encoding in pandas","0","7","","Zhen Sun","445","",""
"22672741","2014-03-26 20:48:59","6","1224","Pandas: How to create subindex efficiently?","1","0","","Zhen Sun","445","Andy Hayden","218111"
"22676029","2014-03-27 00:38:05","1","585","How to access multi-index content faster?","0","4","","Zhen Sun","445","",""
"22877592","2014-04-05 06:47:43","0","1839","How to get the length of the longest string in a list (python)?","4","0","","Zhen Sun","445","James Sapam","9944"
"22904523","2014-04-07 05:52:31","1","2961","select rows with duplicate observations in pandas","2","0","1","Zhen Sun","445","",""
"23055793","2014-04-14 08:50:03","0","85","How to generate group based columns faster?","1","6","","Zhen Sun","445","Jeff","88337"
"21324135","2014-01-24 03:57:15","1","367","Python IO Unhashable list Regex","1","11","","user3084006","1694","Andy Hayden","218111"
"21021337","2014-01-09 13:14:43","1","1052","Concatenate 2 dataframes with uneven lengths and no index","2","0","2","user3084006","1694","Felix Zumstein","4163"
"21560749","2014-02-04 18:42:56","6","10231","Python pandas removing SettingWithCopyWarning","1","0","","user3084006","1694","Jeff","88337"
"21554245","2014-02-04 13:45:00","0","2296","Pandas 0.13.1 Python 3 ValueError Cannot convert Nan to integer","1","4","1","user3084006","1694","",""
"21664701","2014-02-09 20:36:52","2","624","Python Time differencing in pandas","1","0","","user3084006","1694","",""
"21641857","2014-02-08 04:22:21","3","1551","Pandas ValueError convert float NaN to integer I/O csv file","0","2","","user3084006","1694","",""
"21725983","2014-02-12 10:59:37","0","7136","Pandas calculating percentage in data summary","2","1","","user3084006","1694","jmz","2930"
"21439449","2014-01-29 18:24:37","0","429","Using pandas to filter data frame for the most popular factors","1","1","","user3084207","8","Alvaro Fuentes","10098"
"20491213","2013-12-10 09:58:09","3","378","Creating summary statistics from timestamped traffic counters","1","1","","abali","94","",""
"20497783","2013-12-10 15:00:57","2","922","Creating Pandas 2d heatmap based on accumulated values (rather than actual frequency)?","1","1","","user3087320","51","",""
"20910026","2014-01-03 18:07:55","4","1803","Pandas how to access a multi-index DataFrame to select values to make a heatmap..!","1","0","3","user3087320","51","",""
"20571923","2013-12-13 16:58:10","1","2896","""The truth value of an array with more than one element is ambiguous"" - searching pandas dataframe for NaNs","2","2","","thosphor","840","behzad.nouri","45694"
"20612373","2013-12-16 13:40:42","0","1414","'numpy.ndarray' object has no attribute 'find' - plotting data in matplotlib with pandas","0","4","","thosphor","840","",""
"22674251","2014-03-26 22:20:20","1","115","I have single-element arrays. How do I change them into the elements themselves?","1","2","","MichM","443","Nacho","411"
"22676170","2014-03-27 00:51:29","3","4254","pandas to_sql truncates my data","2","2","2","MichM","443","joris","75521"
"22720349","2014-03-28 18:17:04","0","1464","Can I select rows based on group size with pandas? Or do I have to use SQL?","2","3","","MichM","443","MichM","443"
"20614658","2013-12-16 15:35:16","4","2161","Converting object to float loses too much precision - pandas","1","3","","thosphor","840","Jeff","88337"
"20637439","2013-12-17 14:59:34","77","160434","Skip rows during csv import pandas","5","2","17","thosphor","840","alko","32837"
"20502996","2013-12-10 18:59:21","4","1334","use OR in hdfstore select pandas","1","0","","smartkevin","103","Jeff","88337"
"21811641","2014-02-16 13:20:30","7","10726","Split datetime64 column into a date and time column in pandas dataframe","1","0","4","azuric","852","unutbu","601449"
"22672108","2014-03-26 20:16:45","5","1215","merging in pandas vs merging in R","1","2","1","lennart","387","Andy Hayden","218111"
"22619288","2014-03-24 19:52:08","3","6793","numpy arrays dimension mismatch","1","2","","lennart","387","gg349","15455"
"18838457","2013-09-16 22:37:24","2","78","Pandas - link an aggregated row back to its original elements","2","5","","marcus adamski","153","",""
"18837659","2013-09-16 21:30:59","25","16719","Pandas - possible to aggregate two columns using two different aggregations?","1","0","4","marcus adamski","153","unutbu","601449"
"22508340","2014-03-19 14:03:31","1","38","No item error in Pandas when the item is certainly there","1","3","1","TimHussonSLCG","182","joris","75521"
"19635704","2013-10-28 13:10:15","5","2217","KeyError in pandas to_datetime using custom format","2","5","","TimHussonSLCG","182","psion5mx","83"
"20532367","2013-12-11 23:50:33","2","1098","Reindex a Pandas series finding nearest date","1","2","1","TimHussonSLCG","182","",""
"22545242","2014-03-20 21:15:16","1","3719","Statsmodels Categorical Data from Formula (using pandas)","1","3","1","cc7768","303","spencerlyon2","6415"
"18885175","2013-09-19 02:05:15","87","69526","Read a zipped file as a pandas DataFrame","4","0","20","user2793667","436","",""
"19749984","2013-11-03 04:57:25","1","2480","Convert string date variable to datetime.datetime date variable in pandas","2","1","0","steven","6","",""
"22395186","2014-03-14 02:45:21","4","2397","convert numerical representation of date (excel format) to python date and time, then split them into two seperate dataframe columns in pandas","1","5","1","yoshiserry","5168","",""
"22369020","2014-03-13 04:21:17","1","7969","format number (based on calculation) as a percentage to two decimal places using python","3","0","","yoshiserry","5168","",""
"20564536","2013-12-13 10:44:35","6","1977","Error when plotting DataFrame containing NaN with Pandas 0.12.0 and Matplotlib 1.3.1 on Python 3.3.2","2","8","2","Nicolas G","73","alko","32837"
"20586314","2013-12-14 17:43:06","4","2008","Issues installing pandas: ""command 'llvm-gcc-4.2' failed with exit status 1""","4","6","","los_floppos","21","",""
"22779479","2014-04-01 07:33:01","0","60","No item named 'timestamp' for DataFrame while there is really one","1","4","","Space","179","Shravan","1395"
"22781718","2014-04-01 09:27:07","0","117","Average value for each user from pivot table (dataframe)","1","0","","Space","179","",""
"22790019","2014-04-01 15:17:12","1","1512","DataFrame.resample ('M') does not give the monthly AVERAGE value but just the monthly total sum","1","2","","Space","179","",""
"22792603","2014-04-01 17:18:54","0","43","How to get all fields for only a specic user_id from a pivot dataframe indexed by two fields 'timestamps' and 'user_id'?","1","2","","Space","179","",""
"22786144","2014-04-01 12:38:58","0","2227","pd.to_datetime change date format producing wrong dates","2","11","","Space","179","",""
"22772619","2014-03-31 21:33:54","4","2481","Grouping daily data by month in python/pandas while firstly grouping by user id","2","0","1","Space","179","",""
"22857654","2014-04-04 08:40:06","0","62","How to prevent/delete last row in dataframe '01/01/1970 00:00 0 0' automatically generated?","0","18","","Space","179","",""
"22866406","2014-04-04 15:05:42","2","6116","How to remove efficiently all duplicates in dataframe or csv file in python?","1","1","","Space","179","joris","75521"
"22869156","2014-04-04 17:22:01","0","38","How to copy from a dataframe only all fields associated with a specific user_id to another dataframe?","1","0","","Space","179","",""
"22840449","2014-04-03 14:15:38","22","52011","How to update Pandas from Anaconda and is it possible to use eclipse with this last?","2","1","6","Space","179","",""
"22844222","2014-04-03 16:58:41","0","77","Pandas resample with dataframe returns just two fields instead of four","1","0","","Space","179","",""
"22814143","2014-04-02 14:09:31","0","48","How to reorder dates contained in a TimeFrame by an ascending order?","0","6","","Space","179","",""
"22817438","2014-04-02 16:22:02","1","62","How to re-order dataframe fields?","1","0","","Space","179","astrel-","64"
"22805824","2014-04-02 08:38:10","0","39","How to get sum of same field for ALL user_id from a pivot dataframe indexed by two fields 'timestamps' and 'user_id'?","1","0","","Space","179","",""
"20613396","2013-12-16 14:35:03","16","14400","How to select and delete columns with duplicate name in pandas DataFrame","4","3","4","user3107640","81","",""
"20619332","2013-12-16 19:33:39","1","1063","Selecting dates from Pandas Panel without looping over items","1","0","","goodalexander","10","Jeff","88337"
"22370760","2014-03-13 06:28:22","0","152","Panel truncate error: tuple object has no attribute 'year'","1","2","","goodalexander","10","Jeff","88337"
"22987693","2014-04-10 12:12:09","0","344","Reading SEC xls excel files with pandas: error asks to use Internet Explorer","0","2","","goodalexander","10","",""
"20621607","2013-12-16 21:47:52","20","50374","'module' object has no attribute 'DataFrame'","8","4","1","aerijman","333","",""
"22623324","2014-03-25 00:34:42","2","7493","Plot bar graph and timeseries plot on different axis using pandas","1","0","3","deltap","2016","Paul H","36143"
"21921178","2014-02-20 22:34:22","10","10194","Binning a numpy array","4","1","3","deltap","2016","Joe Kington","198545"
"20636322","2013-12-17 14:08:08","3","1948","Using PyYAML to create pandas DataFrame objects - Recursion depth exceeded","1","0","","user3111502","18","Dan Allan","23313"
"21190323","2014-01-17 16:00:40","1","750","Passing 'records' parameter to Pandas to_dict method","1","6","","svenkatesh","583","",""
"23432698","2014-05-02 16:22:12","5","4589","putting numpy ndarray data into pandas","2","12","","","","Saullo G. P. Castro","40028"
"23440708","2014-05-03 05:38:46","1","230","Make interpolation method conditional in pandas in python","1","3","","","","",""
"23451244","2014-05-04 00:23:18","16","18172","how to zscore normalize pandas column with nans?","2","0","4","","","Karl D.","8364"
"23654869","2014-05-14 12:32:02","0","495","Print to file unique elements of a column in a pandas df","1","0","","","","",""
"23688430","2014-05-15 20:54:38","1","112","Pandas groupby last does not behave as expected","1","1","","","","Jeff","88337"
"23932479","2014-05-29 11:40:58","1","365","Python Numpy arange bins should be shown in ascending order","1","1","1","","","unutbu","601449"
"24236252","2014-06-16 03:23:10","0","2996","Read the properties of HDF file in Python","4","0","1","","","",""
"24476709","2014-06-29 13:55:55","1","850","Combination aggregations in Pandas","2","0","","","","",""
"24544805","2014-07-03 04:12:12","8","4398","Python pandas: how to run multiple univariate regression by group","1","0","6","","","JaminSore","2720"
"24714525","2014-07-12 15:38:57","1","1368","Do I want to join/merge, concat, or append these two Pandas DataFrames?","1","2","1","","","furas","58036"
"24813961","2014-07-17 21:36:34","0","107","why statistics methods of DataFrames return Series in pandas?","1","7","","","","metaperture","1758"
"24935282","2014-07-24 13:35:30","0","277","Pandas: merging two dataframes","1","9","","","","",""
"24940966","2014-07-24 18:06:22","1","54","Deleting data in pandas","1","3","","","","",""
"25008830","2014-07-29 05:35:52","3","396","Pandas series Timestamp converted to numpy.datetime64 after applying unique()","0","3","","","","",""
"25258553","2014-08-12 07:29:45","0","1256","Flask, Javascript : Refresh with SQL query","1","0","1","","","chrisb","28789"
"25372877","2014-08-18 22:14:02","0","651","Python Pandas groupby and qcut doesn't work in 0.14.1","1","3","","","","chrisb","28789"
"25689368","2014-09-05 15:33:03","3","73","How can I do an iterative comparison of current row with both previous and next rows in Pandas?","2","0","1","","","",""
"25805082","2014-09-12 09:30:15","2","5849","Unable to pie-plot my data in pandas python","1","2","","","","jmz","2930"
"26280920","2014-10-09 14:23:33","0","168","how to find the multilevel index of a pandas dataframe?","0","2","","","","",""
"26450021","2014-10-19 11:32:29","1","483","python panda modify csv file not save","0","7","","","","",""
"26475435","2014-10-20 21:43:33","-1","503","python pandas yahoo stock data error","1","1","","","","",""
"26491455","2014-10-21 16:17:30","3","489","Pandas selecting columns - best habit and performance","1","0","0","","","suzanshakya","2500"
"26571085","2014-10-26 08:16:04","2","282","ploting subplot in matplotlib with pandas issue","1","1","","","","",""
"26609363","2014-10-28 13:17:08","2","634","Performing bitwise operations on a dataframe","1","2","","","","parchment","3458"
"21040578","2014-01-10 09:33:09","-1","1054","combining multiple csv file","8","2","","user104853","16","",""
"23062698","2014-04-14 14:25:47","1","54","How to find out the rows or columns all filled with zeros and delete them in pandas.DataFrame in python?","1","2","","fyears","16","",""
"21381106","2014-01-27 12:36:59","0","6245","How to trim a series of string objects in python?","5","2","","sau","599","Brij Raj Singh - MSFT","3064"
"23715934","2014-05-17 20:48:01","4","1792","moving average or rolling mean pandas without any window size","1","2","1","AMM","5013","",""
